symbol,direction,entry_date,exit_date,gross_pips,net_a_pips,net_b_pips,family
GBPUSD,-1,2021-04-07,2021-04-20,-200.00000000000017,-201.50000000000017,-203.00000000000017,control
EURUSD,1,2021-04-16,2021-04-20,53.399999999999004,51.899999999999004,50.399999999999004,control
GBPUSD,1,2021-04-20,2021-04-21,-9.999999999998899,-11.499999999998899,-12.999999999998899,control
EURUSD,1,2021-04-21,2021-05-06,30.300000000000882,28.800000000000882,27.300000000000882,control
GBPUSD,1,2021-05-06,2021-05-07,99.19999999999928,97.69999999999928,96.19999999999928,control
EURUSD,1,2021-05-07,2021-05-11,-14.799999999999258,-16.299999999999258,-17.799999999999258,control
USDJPY,-1,2021-04-20,2021-05-18,-78.70000000000061,-80.20000000000061,-81.70000000000061,control
GBPUSD,1,2021-05-11,2021-05-18,43.90000000000116,42.40000000000116,40.90000000000116,control
USDJPY,-1,2021-05-19,2021-05-24,48.7000000000009,47.2000000000009,45.7000000000009,control
EURUSD,-1,2021-05-24,2021-05-25,-34.69999999999862,-36.19999999999862,-37.69999999999862,control
USDJPY,-1,2021-05-25,2021-05-28,-112.5,-114.0,-115.5,control
EURUSD,-1,2021-05-28,2021-05-31,-35.39999999999876,-36.89999999999876,-38.39999999999876,control
USDJPY,-1,2021-05-31,2021-06-04,3.1999999999996476,1.6999999999996476,0.19999999999964757,control
GBPUSD,1,2021-05-19,2021-06-08,41.999999999999815,40.499999999999815,38.999999999999815,control
EURUSD,-1,2021-06-04,2021-06-08,-6.399999999999739,-7.899999999999739,-9.39999999999974,control
USDJPY,1,2021-06-09,2021-06-10,-29.89999999999924,-31.39999999999924,-32.89999999999924,control
GBPUSD,-1,2021-06-09,2021-06-10,-60.499999999998884,-61.999999999998884,-63.499999999998884,control
EURUSD,1,2021-06-10,2021-06-11,-68.79999999999997,-70.29999999999997,-71.79999999999997,control
USDJPY,-1,2021-06-10,2021-06-14,-75.19999999999953,-76.69999999999953,-78.19999999999953,control
GBPUSD,1,2021-06-11,2021-06-14,-4.60000000000127,-6.10000000000127,-7.60000000000127,control
EURUSD,-1,2021-06-14,2021-06-28,195.7999999999993,194.2999999999993,192.7999999999993,control
GBPUSD,-1,2021-06-28,2021-06-29,43.69999999999985,42.19999999999985,40.69999999999985,control
EURUSD,-1,2021-06-29,2021-07-02,31.399999999999206,29.899999999999206,28.399999999999206,control
GBPUSD,-1,2021-07-02,2021-07-05,-12.800000000001699,-14.300000000001699,-15.800000000001699,control
EURUSD,-1,2021-07-05,2021-07-09,-14.000000000000679,-15.500000000000679,-17.00000000000068,control
GBPUSD,-1,2021-07-09,2021-07-12,16.599999999999948,15.099999999999948,13.599999999999948,control
EURUSD,-1,2021-07-12,2021-07-20,80.0999999999985,78.5999999999985,77.0999999999985,control
GBPUSD,-1,2021-07-20,2021-07-23,-118.10000000000097,-119.60000000000097,-121.10000000000097,control
USDJPY,1,2021-06-14,2021-07-28,-16.199999999999193,-17.699999999999193,-19.199999999999193,control
EURUSD,-1,2021-07-23,2021-07-28,-75.1999999999997,-76.6999999999997,-78.1999999999997,control
USDJPY,-1,2021-07-28,2021-08-06,-30.799999999999272,-32.29999999999927,-33.79999999999927,control
GBPUSD,1,2021-07-28,2021-08-09,-56.59999999999998,-58.09999999999998,-59.59999999999998,control
USDJPY,1,2021-08-09,2021-08-11,16.100000000000136,14.600000000000136,13.100000000000136,control
GBPUSD,1,2021-08-11,2021-08-12,-58.100000000000925,-59.600000000000925,-61.100000000000925,control
EURUSD,-1,2021-08-06,2021-08-16,-15.700000000000713,-17.200000000000713,-18.700000000000713,control
USDJPY,1,2021-08-12,2021-08-16,-114.30000000000007,-115.80000000000007,-117.30000000000007,control
USDJPY,-1,2021-08-16,2021-08-18,-52.00000000000102,-53.50000000000102,-55.00000000000102,control
GBPUSD,1,2021-08-16,2021-08-20,-218.30000000000015,-219.80000000000015,-221.30000000000015,control
EURUSD,-1,2021-08-18,2021-08-20,11.199999999997878,9.699999999997878,8.199999999997878,control
USDJPY,1,2021-08-20,2021-08-23,-10.500000000000398,-12.000000000000398,-13.500000000000398,control
GBPUSD,-1,2021-08-20,2021-08-24,-104.69999999999979,-106.19999999999979,-107.69999999999979,control
EURUSD,1,2021-08-23,2021-08-24,9.799999999999809,8.299999999999809,6.799999999999809,control
USDJPY,1,2021-08-25,2021-09-03,-31.099999999999284,-32.599999999999284,-34.099999999999284,control
GBPUSD,-1,2021-08-25,2021-09-06,-71.20000000000014,-72.70000000000014,-74.20000000000014,control
USDJPY,-1,2021-09-06,2021-09-08,-41.200000000000614,-42.700000000000614,-44.200000000000614,control
GBPUSD,-1,2021-09-08,2021-09-10,-58.59999999999976,-60.09999999999976,-61.59999999999976,control
EURUSD,1,2021-09-03,2021-09-13,-66.90000000000084,-68.40000000000084,-69.90000000000084,control
USDJPY,-1,2021-09-10,2021-09-13,-10.000000000000853,-11.500000000000853,-13.000000000000853,control
USDJPY,1,2021-09-13,2021-09-15,-63.60000000000099,-65.10000000000099,-66.60000000000099,control
GBPUSD,-1,2021-09-13,2021-09-15,-1.9999999999997797,-3.4999999999997797,-4.99999999999978,control
EURUSD,1,2021-09-15,2021-09-17,-91.50000000000213,-93.00000000000213,-94.50000000000213,control
USDJPY,-1,2021-09-15,2021-09-21,15.59999999999917,14.09999999999917,12.59999999999917,control
GBPUSD,1,2021-09-17,2021-09-21,-68.4000000000018,-69.9000000000018,-71.4000000000018,control
EURUSD,1,2021-09-21,2021-09-22,-38.599999999999746,-40.099999999999746,-41.599999999999746,control
GBPUSD,-1,2021-09-21,2021-09-22,43.999999999999595,42.499999999999595,40.999999999999595,control
GBPUSD,-1,2021-09-23,2021-09-24,48.19999999999824,46.69999999999824,45.19999999999824,control
EURUSD,-1,2021-09-24,2021-09-29,123.70000000000213,122.20000000000213,120.70000000000213,control
GBPUSD,-1,2021-09-29,2021-10-04,-181.80000000000084,-183.30000000000084,-184.80000000000084,control
USDJPY,1,2021-09-23,2021-10-28,324.79999999999905,323.29999999999905,321.79999999999905,control
GBPUSD,1,2021-10-28,2021-11-01,-127.7000000000017,-129.2000000000017,-130.7000000000017,control
EURUSD,-1,2021-10-04,2021-11-05,52.799999999999514,51.299999999999514,49.799999999999514,control
USDJPY,1,2021-11-01,2021-11-09,-113.70000000000005,-115.20000000000005,-116.70000000000005,control
GBPUSD,-1,2021-11-05,2021-11-10,91.90000000000254,90.40000000000254,88.90000000000254,control
EURUSD,1,2021-11-09,2021-11-11,-143.40000000000018,-144.90000000000018,-146.40000000000018,control
USDJPY,-1,2021-11-10,2021-11-11,-14.999999999999147,-16.499999999999147,-17.999999999999147,control
GBPUSD,-1,2021-11-11,2021-11-17,-119.29999999999995,-120.79999999999995,-122.29999999999995,control
EURUSD,-1,2021-11-17,2021-11-29,28.500000000000192,27.000000000000192,25.500000000000192,control
GBPUSD,-1,2021-11-29,2021-11-30,14.700000000000824,13.200000000000824,11.700000000000824,control
EURUSD,-1,2021-11-30,2021-12-01,18.699999999998163,17.199999999998163,15.699999999998163,control
GBPUSD,-1,2021-12-01,2021-12-03,45.50000000000054,44.00000000000054,42.50000000000054,control
EURUSD,-1,2021-12-03,2021-12-09,15.899999999999803,14.399999999999803,12.899999999999803,control
GBPUSD,-1,2021-12-09,2021-12-10,-43.999999999999595,-45.499999999999595,-46.999999999999595,control
EURUSD,-1,2021-12-10,2021-12-13,32.00000000000092,30.500000000000917,29.000000000000917,control
USDJPY,1,2021-11-11,2021-12-15,-0.49999999999954525,-1.9999999999995453,-3.4999999999995453,control
EURUSD,1,2021-12-15,2021-12-16,37.70000000000051,36.20000000000051,34.70000000000051,control
USDJPY,1,2021-12-16,2021-12-17,0.6000000000000227,-0.8999999999999773,-2.3999999999999773,control
EURUSD,1,2021-12-17,2021-12-20,39.70000000000029,38.20000000000029,36.70000000000029,control
USDJPY,1,2021-12-20,2021-12-21,45.39999999999935,43.89999999999935,42.39999999999935,control
GBPUSD,-1,2021-12-13,2021-12-22,-137.5000000000015,-139.0000000000015,-140.5000000000015,control
EURUSD,1,2021-12-21,2021-12-27,44.200000000000905,42.700000000000905,41.200000000000905,control
USDJPY,-1,2021-12-22,2021-12-27,-79.00000000000063,-80.50000000000063,-82.00000000000063,control
USDJPY,1,2021-12-27,2022-01-03,44.19999999999931,42.69999999999931,41.19999999999931,control
GBPUSD,1,2022-01-03,2022-01-04,49.5000000000001,48.0000000000001,46.5000000000001,control
USDJPY,1,2022-01-04,2022-01-06,-30.100000000000193,-31.600000000000193,-33.10000000000019,control
EURUSD,-1,2021-12-27,2022-01-13,-127.49999999999817,-128.99999999999818,-130.49999999999818,control
USDJPY,-1,2022-01-13,2022-01-19,-15.199999999998681,-16.69999999999868,-18.19999999999868,control
EURUSD,-1,2022-01-19,2022-01-21,-0.09999999999843467,-1.5999999999984347,-3.0999999999984347,control
USDJPY,-1,2022-01-21,2022-01-27,-166.50000000000063,-168.00000000000063,-169.50000000000063,control
GBPUSD,1,2022-01-06,2022-01-28,-137.19999999999953,-138.69999999999953,-140.19999999999953,control
EURUSD,-1,2022-01-27,2022-02-02,-159.0999999999987,-160.5999999999987,-162.0999999999987,control
USDJPY,1,2022-01-28,2022-02-02,-77.89999999999964,-79.39999999999964,-80.89999999999964,control
GBPUSD,1,2022-02-02,2022-02-04,-48.799999999999955,-50.299999999999955,-51.799999999999955,control
