position_id,open_time,close_time,decision_time,direction,volume,entry,exit,planned_stop,planned_target,risk_points,initial_risk_account,net,realized_r
660,2020.04.10 03:20:00,2020.04.10 03:21:15,2020.04.10 03:15:00,SELL,0.3,1.09199,1.09232,1.09231,1.09135,32.0,9.6,-11.1,-1.15625
662,2020.04.13 00:20:00,2020.04.13 01:13:14,2020.04.13 00:15:00,BUY,0.34,1.09379,1.0935,1.0935,1.09437,29.0,9.86,-11.219999999999999,-1.1379310344827587
664,2020.04.13 03:55:00,2020.04.13 04:10:05,2020.04.13 03:50:00,SELL,0.26,1.09298,1.09335,1.09335,1.09224,37.0,9.62,-10.66,-1.1081081081081081
666,2020.04.14 04:45:00,2020.04.14 04:55:38,2020.04.14 04:40:00,BUY,0.16,1.09259,1.09381,1.09198,1.09381,61.0,9.76,18.88,1.9344262295081966
668,2020.04.15 03:05:00,2020.04.15 03:05:38,2020.04.15 03:00:00,SELL,0.49,1.09817,1.09838,1.09837,1.09777,20.0,9.8,-12.25,-1.25
670,2020.04.16 03:10:00,2020.04.16 03:12:34,2020.04.16 03:05:00,BUY,0.29,1.0907,1.09036,1.09036,1.09138,34.0,9.86,-11.02,-1.1176470588235294
672,2020.04.17 03:05:00,2020.04.17 03:31:36,2020.04.17 03:00:00,SELL,0.18,1.08555,1.08609,1.08609,1.08447,54.0,9.72,-10.440000000000001,-1.0740740740740742
674,2020.04.20 01:10:00,2020.04.20 03:10:00,2020.04.20 01:05:00,SELL,0.21,1.08672,1.08609,1.08717,1.08582,45.0,9.45,12.39,1.3111111111111113
676,2020.04.20 04:35:00,2020.04.20 04:51:28,2020.04.20 04:30:00,SELL,0.2,1.08587,1.08635,1.08635,1.08491,48.0,9.6,-10.4,-1.0833333333333335
678,2020.04.21 03:05:00,2020.04.21 04:46:04,2020.04.21 03:00:00,SELL,0.22,1.086,1.08514,1.08643,1.08514,43.0,9.46,18.040000000000003,1.9069767441860466
680,2020.04.22 03:05:00,2020.04.22 03:22:59,2020.04.22 03:00:00,BUY,0.36,1.0858,1.08552,1.08553,1.08634,27.0,9.72,-11.52,-1.1851851851851851
682,2020.04.23 03:40:00,2020.04.23 03:54:31,2020.04.23 03:35:00,BUY,0.24,1.08136,1.08094,1.08095,1.08218,41.0,9.84,-11.04,-1.121951219512195
684,2020.04.24 03:10:00,2020.04.24 03:17:19,2020.04.24 03:05:00,SELL,0.29,1.07761,1.07693,1.07795,1.07693,34.0,9.86,18.56,1.8823529411764706
686,2020.04.27 00:50:00,2020.04.27 01:13:05,2020.04.27 00:45:00,BUY,0.19,1.08242,1.08192,1.08192,1.08342,50.0,9.5,-10.26,-1.08
688,2020.04.27 03:05:00,2020.04.27 04:01:37,2020.04.27 03:00:00,SELL,0.14,1.08151,1.08218,1.08218,1.08017,67.0,9.38,-9.940000000000001,-1.0597014925373134
690,2020.04.28 03:25:00,2020.04.28 03:55:05,2020.04.28 03:20:00,BUY,0.44,1.08315,1.08359,1.08293,1.08359,22.0,9.68,17.599999999999998,1.8181818181818181
692,2020.04.29 03:35:00,2020.04.29 04:29:35,2020.04.29 03:30:00,BUY,0.18,1.0837,1.08474,1.08318,1.08474,52.0,9.36,18.0,1.9230769230769231
694,2020.04.30 03:10:00,2020.04.30 03:16:27,2020.04.30 03:05:00,SELL,0.61,1.08725,1.08692,1.08741,1.08693,16.0,9.76,17.689999999999998,1.8124999999999998
696,2020.05.01 03:10:00,2020.05.01 03:55:37,2020.05.01 03:05:00,SELL,0.18,1.09385,1.09438,1.09438,1.09279,53.0,9.54,-10.26,-1.0754716981132075
698,2020.05.04 01:15:00,2020.05.04 01:29:21,2020.05.04 01:10:00,SELL,0.34,1.09675,1.09617,1.09704,1.09617,29.0,9.86,18.36,1.8620689655172413
700,2020.05.04 03:05:00,2020.05.04 05:05:00,2020.05.04 03:00:00,SELL,0.14,1.09548,1.09502,1.09615,1.09414,67.0,9.38,5.880000000000001,0.6268656716417911
702,2020.05.05 03:10:00,2020.05.05 03:35:12,2020.05.05 03:05:00,BUY,0.49,1.0907,1.0911,1.0905,1.0911,20.0,9.8,17.64,1.7999999999999998
704,2020.05.06 03:05:00,2020.05.06 03:11:37,2020.05.06 03:00:00,BUY,0.21,1.08426,1.08378,1.08379,1.0852,47.0,9.87,-10.92,-1.1063829787234043
706,2020.05.07 03:15:00,2020.05.07 03:21:59,2020.05.07 03:10:00,BUY,0.31,1.07999,1.07968,1.07968,1.08061,31.0,9.61,-10.85,-1.1290322580645162
708,2020.05.08 03:40:00,2020.05.08 05:40:00,2020.05.08 03:35:00,BUY,0.08,1.08448,1.08538,1.08338,1.08668,110.0,8.8,6.88,0.7818181818181817
710,2020.05.11 02:10:00,2020.05.11 02:11:59,2020.05.11 02:05:00,SELL,0.49,1.08308,1.08331,1.08328,1.08268,20.0,9.8,-13.23,-1.3499999999999999
712,2020.05.11 03:20:00,2020.05.11 05:20:30,2020.05.11 03:15:00,BUY,0.19,1.08427,1.08467,1.08375,1.08531,52.0,9.88,6.84,0.6923076923076923
714,2020.05.12 03:10:00,2020.05.12 03:25:03,2020.05.12 03:05:00,SELL,0.15,1.08036,1.07912,1.08098,1.07912,62.0,9.3,18.0,1.9354838709677418
716,2020.05.13 03:25:00,2020.05.13 05:25:00,2020.05.13 03:20:00,BUY,0.13,1.08531,1.08521,1.0846,1.08673,71.0,9.23,-1.82,-0.19718309859154928
718,2020.05.14 03:05:00,2020.05.14 03:24:36,2020.05.14 03:00:00,SELL,0.24,1.08182,1.08222,1.08222,1.08102,40.0,9.6,-10.559999999999999,-1.0999999999999999
720,2020.05.15 03:50:00,2020.05.15 03:54:37,2020.05.15 03:45:00,SELL,0.23,1.08003,1.08046,1.08045,1.07919,42.0,9.66,-10.81,-1.119047619047619
722,2020.05.18 01:45:00,2020.05.18 03:02:24,2020.05.18 01:40:00,BUY,0.29,1.08212,1.08176,1.08178,1.0828,34.0,9.86,-11.6,-1.1764705882352942
724,2020.05.18 04:00:00,2020.05.18 04:22:33,2020.05.18 03:55:00,SELL,0.31,1.08168,1.08199,1.08199,1.08106,31.0,9.61,-10.85,-1.1290322580645162
726,2020.05.19 03:05:00,2020.05.19 04:24:36,2020.05.19 03:00:00,BUY,0.14,1.09199,1.09129,1.0913,1.09337,69.0,9.66,-10.360000000000001,-1.0724637681159421
728,2020.05.20 03:05:00,2020.05.20 03:50:02,2020.05.20 03:00:00,BUY,0.28,1.09291,1.09363,1.09256,1.09361,35.0,9.8,19.04,1.9428571428571426
730,2020.05.21 03:05:00,2020.05.21 03:26:42,2020.05.21 03:00:00,SELL,0.36,1.09771,1.09715,1.09798,1.09717,27.0,9.72,18.72,1.9259259259259256
732,2020.05.22 03:25:00,2020.05.22 03:51:03,2020.05.22 03:20:00,BUY,0.36,1.09532,1.09505,1.09505,1.09586,27.0,9.72,-11.16,-1.1481481481481481
734,2020.05.25 01:25:00,2020.05.25 02:32:37,2020.05.25 01:20:00,BUY,0.29,1.09004,1.09072,1.0897,1.09072,34.0,9.86,18.56,1.8823529411764706
736,2020.05.25 03:10:00,2020.05.25 03:30:25,2020.05.25 03:05:00,SELL,0.28,1.09026,1.09062,1.09061,1.08956,35.0,9.8,-11.2,-1.1428571428571428
738,2020.05.26 03:40:00,2020.05.26 05:40:00,2020.05.26 03:35:00,BUY,0.19,1.09048,1.09096,1.08996,1.09152,52.0,9.88,8.36,0.846153846153846
740,2020.05.27 03:05:00,2020.05.27 03:45:28,2020.05.27 03:00:00,SELL,0.3,1.09765,1.09701,1.09797,1.09701,32.0,9.6,18.0,1.875
742,2020.05.28 03:05:00,2020.05.28 03:32:24,2020.05.28 03:00:00,SELL,0.18,1.10118,1.10172,1.10171,1.10012,53.0,9.54,-10.440000000000001,-1.0943396226415096
744,2020.05.29 03:10:00,2020.05.29 03:15:38,2020.05.29 03:05:00,BUY,0.25,1.10767,1.10727,1.10728,1.10845,39.0,9.75,-11.0,-1.1282051282051282
746,2020.06.01 00:50:00,2020.06.01 01:00:36,2020.06.01 00:45:00,SELL,0.35,1.11134,1.11078,1.11162,1.11078,28.0,9.8,18.200000000000003,1.8571428571428572
748,2020.06.01 03:20:00,2020.06.01 03:36:59,2020.06.01 03:15:00,BUY,0.12,1.1125,1.11167,1.11168,1.11414,82.0,9.84,-10.440000000000001,-1.0609756097560976
750,2020.06.02 03:15:00,2020.06.02 04:51:36,2020.06.02 03:10:00,BUY,0.13,1.11329,1.11254,1.11254,1.11479,75.0,9.75,-10.27,-1.0533333333333332
752,2020.06.03 03:20:00,2020.06.03 03:45:39,2020.06.03 03:15:00,BUY,0.16,1.11888,1.12007,1.11829,1.12006,59.0,9.44,18.4,1.9491525423728813
754,2020.06.04 03:05:00,2020.06.04 03:33:21,2020.06.04 03:00:00,SELL,0.23,1.12314,1.12229,1.12356,1.1223,42.0,9.66,18.63,1.9285714285714284
756,2020.06.05 03:55:00,2020.06.05 05:55:00,2020.06.05 03:50:00,SELL,0.18,1.13351,1.13319,1.13405,1.13243,54.0,9.72,5.04,0.5185185185185185
758,2020.06.08 01:25:00,2020.06.08 02:00:35,2020.06.08 01:20:00,BUY,0.25,1.13044,1.13004,1.13005,1.13122,39.0,9.75,-11.0,-1.1282051282051282
760,2020.06.08 03:10:00,2020.06.08 03:39:59,2020.06.08 03:05:00,SELL,0.26,1.1311,1.13033,1.13148,1.13034,38.0,9.88,18.98,1.9210526315789473
762,2020.06.09 03:40:00,2020.06.09 04:20:26,2020.06.09 03:35:00,SELL,0.15,1.13008,1.12882,1.13071,1.12882,63.0,9.45,18.299999999999997,1.9365079365079363
764,2020.06.10 03:20:00,2020.06.10 05:20:00,2020.06.10 03:15:00,BUY,0.15,1.13418,1.13394,1.13356,1.13542,62.0,9.3,-4.2,-0.45161290322580644
766,2020.06.11 03:10:00,2020.06.11 03:58:24,2020.06.11 03:05:00,BUY,0.17,1.13751,1.13861,1.13696,1.13861,55.0,9.35,18.02,1.9272727272727272
768,2020.06.12 03:05:00,2020.06.12 03:24:35,2020.06.12 03:00:00,SELL,0.25,1.12875,1.12914,1.12914,1.12797,39.0,9.75,-10.75,-1.1025641025641026
770,2020.06.15 01:10:00,2020.06.15 01:26:14,2020.06.15 01:05:00,SELL,0.08,1.12275,1.12392,1.12392,1.12041,117.0,9.36,-9.68,-1.0341880341880343
772,2020.06.15 03:40:00,2020.06.15 03:43:40,2020.06.15 03:35:00,BUY,0.22,1.12584,1.12539,1.1254,1.12672,44.0,9.68,-10.780000000000001,-1.1136363636363638
774,2020.06.16 04:40:00,2020.06.16 05:05:27,2020.06.16 04:35:00,SELL,0.21,1.13276,1.13323,1.13323,1.13182,47.0,9.87,-10.709999999999999,-1.0851063829787233
776,2020.06.17 03:50:00,2020.06.17 04:15:16,2020.06.17 03:45:00,BUY,0.14,1.12711,1.12644,1.12645,1.12843,66.0,9.24,-9.940000000000001,-1.075757575757576
778,2020.06.18 03:10:00,2020.06.18 04:30:37,2020.06.18 03:05:00,BUY,0.11,1.12465,1.12377,1.12378,1.12639,87.0,9.57,-10.12,-1.057471264367816
780,2020.06.19 03:05:00,2020.06.19 04:32:38,2020.06.19 03:00:00,SELL,0.24,1.12045,1.12086,1.12086,1.11963,41.0,9.84,-10.8,-1.0975609756097562
782,2020.06.22 01:05:00,2020.06.22 02:16:31,2020.06.22 01:00:00,SELL,0.26,1.1181,1.11733,1.11848,1.11734,38.0,9.88,18.98,1.9210526315789473
784,2020.06.22 04:10:00,2020.06.22 05:29:16,2020.06.22 04:05:00,BUY,0.36,1.11862,1.11916,1.11835,1.11916,27.0,9.72,18.0,1.8518518518518516
786,2020.06.23 03:40:00,2020.06.23 04:09:38,2020.06.23 03:35:00,SELL,0.26,1.1268,1.12604,1.12718,1.12604,38.0,9.88,18.720000000000002,1.8947368421052633
788,2020.06.24 04:20:00,2020.06.24 04:58:13,2020.06.24 04:15:00,BUY,0.22,1.13216,1.13173,1.13173,1.13302,43.0,9.46,-10.340000000000002,-1.0930232558139537
790,2020.06.25 03:25:00,2020.06.25 05:04:12,2020.06.25 03:20:00,BUY,0.19,1.12522,1.12469,1.1247,1.12626,52.0,9.88,-10.83,-1.096153846153846
792,2020.06.26 03:40:00,2020.06.26 03:55:39,2020.06.26 03:35:00,SELL,0.21,1.12092,1.1214,1.12139,1.11998,47.0,9.87,-10.92,-1.1063829787234043
794,2020.06.29 02:45:00,2020.06.29 02:56:12,2020.06.29 02:40:00,BUY,0.35,1.1227,1.1224,1.12242,1.12326,28.0,9.8,-11.9,-1.2142857142857142
796,2020.06.29 03:45:00,2020.06.29 04:14:43,2020.06.29 03:40:00,BUY,0.29,1.12262,1.1233,1.12228,1.1233,34.0,9.86,18.56,1.8823529411764706
798,2020.06.30 03:15:00,2020.06.30 03:53:30,2020.06.30 03:10:00,SELL,0.32,1.12436,1.12374,1.12466,1.12376,30.0,9.6,18.56,1.9333333333333333
800,2020.07.01 04:10:00,2020.07.01 06:10:00,2020.07.01 04:05:00,BUY,0.18,1.12364,1.12368,1.1231,1.12472,54.0,9.72,0.0,0.0
802,2020.07.02 03:20:00,2020.07.02 03:48:59,2020.07.02 03:15:00,SELL,0.39,1.12495,1.12521,1.1252,1.12445,25.0,9.75,-11.700000000000001,-1.2000000000000002
804,2020.07.03 03:05:00,2020.07.03 03:09:11,2020.07.03 03:00:00,SELL,0.38,1.12367,1.12393,1.12393,1.12315,26.0,9.88,-11.4,-1.1538461538461537
806,2020.07.06 02:05:00,2020.07.06 03:04:39,2020.07.06 02:00:00,BUY,0.26,1.12476,1.1255,1.12439,1.1255,37.0,9.62,18.2,1.8918918918918919
808,2020.07.06 03:05:00,2020.07.06 04:49:24,2020.07.06 03:00:00,BUY,0.11,1.12547,1.12721,1.1246,1.12721,87.0,9.57,18.7,1.954022988505747
810,2020.07.07 03:05:00,2020.07.07 03:27:59,2020.07.07 03:00:00,BUY,0.15,1.13153,1.13283,1.13088,1.13283,65.0,9.75,18.9,1.9384615384615382
812,2020.07.08 03:20:00,2020.07.08 03:34:32,2020.07.08 03:15:00,BUY,0.23,1.12797,1.12753,1.12755,1.12881,42.0,9.66,-11.04,-1.1428571428571428
814,2020.07.09 03:55:00,2020.07.09 04:54:25,2020.07.09 03:50:00,SELL,0.24,1.13343,1.13384,1.13383,1.13263,40.0,9.6,-10.8,-1.1250000000000002
816,2020.07.10 03:05:00,2020.07.10 03:51:35,2020.07.10 03:00:00,SELL,0.17,1.12834,1.12717,1.12892,1.12718,58.0,9.86,19.21,1.9482758620689657
818,2020.07.13 01:50:00,2020.07.13 02:10:39,2020.07.13 01:45:00,BUY,0.35,1.13153,1.13125,1.13125,1.13209,28.0,9.8,-11.200000000000001,-1.1428571428571428
820,2020.07.13 03:40:00,2020.07.13 03:45:36,2020.07.13 03:35:00,SELL,0.29,1.13086,1.1312,1.1312,1.13018,34.0,9.86,-11.02,-1.1176470588235294
822,2020.07.14 03:20:00,2020.07.14 03:50:04,2020.07.14 03:15:00,SELL,0.39,1.1344,1.13465,1.13465,1.1339,25.0,9.75,-11.31,-1.1600000000000001
824,2020.07.15 03:05:00,2020.07.15 05:05:00,2020.07.15 03:00:00,BUY,0.15,1.14151,1.14091,1.14086,1.14281,65.0,9.75,-9.6,-0.9846153846153846
826,2020.07.16 03:05:00,2020.07.16 03:29:40,2020.07.16 03:00:00,SELL,0.19,1.14122,1.14173,1.14173,1.1402,51.0,9.69,-10.45,-1.0784313725490196
828,2020.07.17 03:55:00,2020.07.17 05:55:00,2020.07.17 03:50:00,SELL,0.11,1.13831,1.13856,1.13914,1.13665,83.0,9.13,-3.19,-0.34939759036144574
830,2020.07.20 01:05:00,2020.07.20 01:22:36,2020.07.20 01:00:00,BUY,0.14,1.14239,1.14373,1.14173,1.14371,66.0,9.24,18.200000000000003,1.96969696969697
832,2020.07.20 03:05:00,2020.07.20 04:12:34,2020.07.20 03:00:00,SELL,0.1,1.14334,1.14139,1.14431,1.1414,97.0,9.7,19.1,1.969072164948454
834,2020.07.21 03:35:00,2020.07.21 03:43:24,2020.07.21 03:30:00,BUY,0.15,1.1463,1.14565,1.14565,1.1476,65.0,9.75,-10.35,-1.0615384615384615
836,2020.07.22 03:35:00,2020.07.22 03:40:00,2020.07.22 03:30:00,SELL,0.39,1.15314,1.15339,1.15339,1.15264,25.0,9.75,-11.31,-1.1600000000000001
838,2020.07.23 03:10:00,2020.07.23 03:17:11,2020.07.23 03:05:00,BUY,0.24,1.1571,1.15669,1.15669,1.15792,41.0,9.84,-10.8,-1.0975609756097562
840,2020.07.24 03:25:00,2020.07.24 04:01:23,2020.07.24 03:20:00,BUY,0.15,1.1604,1.16164,1.15978,1.16164,62.0,9.3,18.0,1.9354838709677418
842,2020.07.27 01:30:00,2020.07.27 02:06:33,2020.07.27 01:25:00,BUY,0.13,1.16519,1.16448,1.16448,1.16661,71.0,9.23,-9.75,-1.056338028169014
844,2020.07.27 03:05:00,2020.07.27 03:38:15,2020.07.27 03:00:00,BUY,0.09,1.16583,1.16783,1.16483,1.16783,100.0,9.0,17.64,1.96
846,2020.07.28 03:10:00,2020.07.28 03:21:27,2020.07.28 03:05:00,BUY,0.36,1.17655,1.17626,1.17628,1.17709,27.0,9.72,-11.879999999999999,-1.222222222222222
848,2020.07.29 03:20:00,2020.07.29 03:42:31,2020.07.29 03:15:00,BUY,0.16,1.17243,1.17184,1.17184,1.17361,59.0,9.44,-10.08,-1.0677966101694916
850,2020.07.30 04:15:00,2020.07.30 06:07:28,2020.07.30 04:10:00,SELL,0.13,1.17712,1.17789,1.17788,1.1756,76.0,9.88,-10.53,-1.0657894736842104
852,2020.07.31 03:05:00,2020.07.31 03:08:35,2020.07.31 03:00:00,BUY,0.11,1.18758,1.18672,1.18673,1.18928,85.0,9.35,-9.9,-1.0588235294117647
854,2020.08.03 01:05:00,2020.08.03 03:05:00,2020.08.03 01:00:00,BUY,0.09,1.17818,1.17824,1.17713,1.18028,105.0,9.45,0.18000000000000005,0.019047619047619053
856,2020.08.03 03:15:00,2020.08.03 05:15:00,2020.08.03 03:10:00,SELL,0.05,1.17649,1.1767,1.17818,1.17311,169.0,8.45,-1.25,-0.14792899408284024
858,2020.08.04 03:15:00,2020.08.04 03:25:32,2020.08.04 03:10:00,SELL,0.26,1.17532,1.1757,1.1757,1.17456,38.0,9.88,-10.920000000000002,-1.105263157894737
860,2020.08.05 04:45:00,2020.08.05 05:03:59,2020.08.05 04:40:00,BUY,0.16,1.18135,1.18073,1.18074,1.18257,61.0,9.76,-10.56,-1.0819672131147542
862,2020.08.06 03:10:00,2020.08.06 04:48:59,2020.08.06 03:05:00,BUY,0.19,1.18776,1.18724,1.18725,1.18878,51.0,9.69,-10.64,-1.0980392156862746
864,2020.08.07 03:55:00,2020.08.07 05:26:00,2020.08.07 03:50:00,SELL,0.2,1.18715,1.18617,1.18764,1.18617,49.0,9.8,18.8,1.9183673469387754
866,2020.08.10 01:20:00,2020.08.10 01:24:33,2020.08.10 01:15:00,SELL,0.19,1.1784,1.17738,1.1789,1.1774,50.0,9.5,18.619999999999997,1.9599999999999997
868,2020.08.10 03:05:00,2020.08.10 03:49:36,2020.08.10 03:00:00,BUY,0.23,1.17848,1.17933,1.17806,1.17932,42.0,9.66,18.63,1.9285714285714284
870,2020.08.11 03:25:00,2020.08.11 04:32:04,2020.08.11 03:20:00,SELL,0.19,1.17275,1.17326,1.17325,1.17175,50.0,9.5,-10.45,-1.0999999999999999
872,2020.08.12 03:30:00,2020.08.12 05:30:00,2020.08.12 03:25:00,SELL,0.11,1.17337,1.17257,1.17426,1.17159,89.0,9.79,8.360000000000001,0.8539325842696631
874,2020.08.13 04:05:00,2020.08.13 06:05:00,2020.08.13 04:00:00,BUY,0.12,1.18111,1.18128,1.18034,1.18265,77.0,9.24,1.56,0.16883116883116883
876,2020.08.14 03:50:00,2020.08.14 03:53:08,2020.08.14 03:45:00,SELL,0.19,1.18079,1.18131,1.18131,1.17975,52.0,9.88,-10.64,-1.0769230769230769
878,2020.08.17 04:00:00,2020.08.17 05:34:16,2020.08.17 03:55:00,BUY,0.13,1.18476,1.18622,1.18403,1.18622,73.0,9.49,18.46,1.9452054794520548
880,2020.08.18 03:05:00,2020.08.18 03:50:17,2020.08.18 03:00:00,BUY,0.19,1.18787,1.18887,1.18737,1.18887,50.0,9.5,18.24,1.92
882,2020.08.19 05:05:00,2020.08.19 06:53:33,2020.08.19 05:00:00,SELL,0.26,1.19376,1.19299,1.19413,1.19302,37.0,9.62,18.98,1.9729729729729732
884,2020.08.20 03:40:00,2020.08.20 04:17:34,2020.08.20 03:35:00,BUY,0.22,1.18469,1.18425,1.18425,1.18557,44.0,9.68,-10.56,-1.090909090909091
886,2020.08.21 03:55:00,2020.08.21 04:09:32,2020.08.21 03:50:00,BUY,0.24,1.18742,1.18702,1.18702,1.18822,40.0,9.6,-10.559999999999999,-1.0999999999999999
888,2020.08.24 03:05:00,2020.08.24 03:19:40,2020.08.24 03:00:00,SELL,0.11,1.17915,1.18003,1.18001,1.17743,86.0,9.46,-10.12,-1.069767441860465
890,2020.08.25 03:05:00,2020.08.25 03:35:27,2020.08.25 03:00:00,SELL,0.11,1.17875,1.17958,1.17958,1.17709,83.0,9.13,-9.57,-1.0481927710843373
892,2020.08.26 03:40:00,2020.08.26 04:49:59,2020.08.26 03:35:00,SELL,0.27,1.18301,1.1834,1.18337,1.18229,36.0,9.72,-11.61,-1.1944444444444442
894,2020.08.27 04:05:00,2020.08.27 04:14:36,2020.08.27 04:00:00,BUY,0.12,1.18468,1.18386,1.18386,1.18632,82.0,9.84,-10.32,-1.048780487804878
896,2020.08.28 03:05:00,2020.08.28 04:32:13,2020.08.28 03:00:00,SELL,0.14,1.18148,1.18216,1.18216,1.18012,68.0,9.52,-10.08,-1.0588235294117647
898,2020.08.31 00:30:00,2020.08.31 02:30:00,2020.08.31 00:25:00,BUY,0.1,1.19074,1.19108,1.18984,1.19254,90.0,9.0,3.0,0.3333333333333333
900,2020.08.31 04:05:00,2020.08.31 05:30:53,2020.08.31 04:00:00,SELL,0.2,1.19044,1.19093,1.19093,1.18946,49.0,9.8,-10.600000000000001,-1.0816326530612246
902,2020.09.01 03:05:00,2020.09.01 03:54:04,2020.09.01 03:00:00,BUY,0.13,1.19435,1.19361,1.19361,1.19583,74.0,9.62,-10.139999999999999,-1.054054054054054
904,2020.09.02 03:20:00,2020.09.02 03:54:38,2020.09.02 03:15:00,SELL,0.2,1.19166,1.19065,1.19215,1.19068,49.0,9.8,19.4,1.9795918367346936
906,2020.09.03 03:40:00,2020.09.03 04:30:30,2020.09.03 03:35:00,SELL,0.16,1.1838,1.18256,1.1844,1.1826,60.0,9.6,19.2,2.0
908,2020.09.04 03:10:00,2020.09.04 03:47:05,2020.09.04 03:05:00,BUY,0.29,1.18472,1.18541,1.18438,1.1854,34.0,9.86,18.85,1.9117647058823533
910,2020.09.07 01:55:00,2020.09.07 02:18:59,2020.09.07 01:50:00,BUY,0.36,1.18423,1.18395,1.18396,1.18477,27.0,9.72,-11.52,-1.1851851851851851
912,2020.09.07 03:15:00,2020.09.07 03:16:26,2020.09.07 03:10:00,SELL,0.27,1.18334,1.18371,1.1837,1.18262,36.0,9.72,-11.07,-1.1388888888888888
914,2020.09.08 03:05:00,2020.09.08 03:16:23,2020.09.08 03:00:00,BUY,0.29,1.18208,1.18174,1.18174,1.18276,34.0,9.86,-11.02,-1.1176470588235294
916,2020.09.09 03:05:00,2020.09.09 03:07:03,2020.09.09 03:00:00,BUY,0.24,1.17697,1.17657,1.17657,1.17777,40.0,9.6,-10.559999999999999,-1.0999999999999999
918,2020.09.10 03:10:00,2020.09.10 05:10:00,2020.09.10 03:05:00,BUY,0.15,1.18106,1.18165,1.18042,1.18234,64.0,9.6,8.25,0.859375
920,2020.09.11 03:20:00,2020.09.11 05:20:00,2020.09.11 03:15:00,BUY,0.16,1.18324,1.18368,1.18264,1.18444,60.0,9.6,6.4,0.6666666666666667
922,2020.09.14 01:05:00,2020.09.14 03:05:00,2020.09.14 01:00:00,BUY,0.22,1.18403,1.18409,1.1836,1.18489,43.0,9.46,0.44000000000000006,0.046511627906976744
924,2020.09.14 03:15:00,2020.09.14 04:07:38,2020.09.14 03:10:00,SELL,0.29,1.18369,1.18404,1.18403,1.18301,34.0,9.86,-11.31,-1.147058823529412
926,2020.09.15 03:05:00,2020.09.15 03:10:42,2020.09.15 03:00:00,BUY,0.21,1.18694,1.18647,1.18647,1.18788,47.0,9.87,-10.709999999999999,-1.0851063829787233
928,2020.09.16 03:10:00,2020.09.16 04:58:02,2020.09.16 03:05:00,SELL,0.19,1.1838,1.18432,1.18432,1.18276,52.0,9.88,-10.64,-1.0769230769230769
930,2020.09.17 04:35:00,2020.09.17 04:39:15,2020.09.17 04:30:00,BUY,0.16,1.17905,1.17845,1.17845,1.18025,60.0,9.6,-10.24,-1.0666666666666667
932,2020.09.18 03:10:00,2020.09.18 03:51:36,2020.09.18 03:05:00,BUY,0.1,1.18585,1.1849,1.18491,1.18773,94.0,9.4,-9.9,-1.053191489361702
934,2020.09.21 03:10:00,2020.09.21 03:17:38,2020.09.21 03:05:00,SELL,0.2,1.18436,1.18489,1.18484,1.1834,48.0,9.6,-11.4,-1.1875
936,2020.09.22 03:15:00,2020.09.22 03:24:23,2020.09.22 03:10:00,BUY,0.18,1.17702,1.17647,1.17648,1.1781,54.0,9.72,-10.620000000000001,-1.0925925925925926
938,2020.09.23 03:05:00,2020.09.23 03:47:27,2020.09.23 03:00:00,SELL,0.17,1.1704,1.16927,1.17096,1.16928,56.0,9.52,18.53,1.9464285714285716
940,2020.09.24 03:05:00,2020.09.24 05:05:00,2020.09.24 03:00:00,BUY,0.12,1.16641,1.16616,1.16561,1.16801,80.0,9.6,-3.48,-0.3625
942,2020.09.25 03:05:00,2020.09.25 05:05:00,2020.09.25 03:00:00,SELL,0.14,1.16685,1.16662,1.16752,1.16551,67.0,9.38,2.66,0.2835820895522388
944,2020.09.28 03:10:00,2020.09.28 03:28:11,2020.09.28 03:05:00,SELL,0.17,1.1628,1.16336,1.16336,1.16168,56.0,9.52,-10.2,-1.0714285714285714
946,2020.09.29 03:15:00,2020.09.29 04:08:12,2020.09.29 03:10:00,BUY,0.14,1.1682,1.16749,1.1675,1.1696,70.0,9.8,-10.5,-1.0714285714285714
948,2020.09.30 03:05:00,2020.09.30 03:48:33,2020.09.30 03:00:00,BUY,0.17,1.17466,1.17408,1.17409,1.1758,57.0,9.69,-10.54,-1.087719298245614
950,2020.10.01 03:55:00,2020.10.01 04:15:23,2020.10.01 03:50:00,SELL,0.14,1.17185,1.17253,1.17253,1.17049,68.0,9.52,-10.08,-1.0588235294117647
952,2020.10.02 03:10:00,2020.10.02 04:00:29,2020.10.02 03:05:00,SELL,0.25,1.17409,1.17332,1.17447,1.17333,38.0,9.5,18.25,1.9210526315789473
954,2020.10.05 00:55:00,2020.10.05 01:00:25,2020.10.05 00:50:00,SELL,0.2,1.17109,1.17159,1.17157,1.17013,48.0,9.6,-10.8,-1.1250000000000002
956,2020.10.05 03:40:00,2020.10.05 04:03:05,2020.10.05 03:35:00,BUY,0.15,1.17278,1.17213,1.17213,1.17408,65.0,9.75,-10.35,-1.0615384615384615
958,2020.10.06 05:00:00,2020.10.06 05:00:37,2020.10.06 04:55:00,SELL,0.51,1.17863,1.17884,1.17882,1.17825,19.0,9.69,-12.75,-1.3157894736842106
960,2020.10.07 03:15:00,2020.10.07 03:39:42,2020.10.07 03:10:00,BUY,0.54,1.17376,1.17357,1.17358,1.17412,18.0,9.72,-12.42,-1.2777777777777777
962,2020.10.08 03:05:00,2020.10.08 03:20:35,2020.10.08 03:00:00,SELL,0.24,1.1762,1.1766,1.1766,1.1754,40.0,9.6,-10.559999999999999,-1.0999999999999999
