position_id,symbol,account_currency,round_turn_account_per_lot,source_kind
896,USDJPY,USD,4.00000000,strategy_tester_simulation
898,USDJPY,USD,4.00000000,strategy_tester_simulation
90,USDJPY,USD,4.00000000,strategy_tester_simulation
900,USDJPY,USD,4.00000000,strategy_tester_simulation
902,USDJPY,USD,4.00000000,strategy_tester_simulation
904,USDJPY,USD,4.00000000,strategy_tester_simulation
906,USDJPY,USD,4.00000000,strategy_tester_simulation
908,USDJPY,USD,4.00000000,strategy_tester_simulation
910,USDJPY,USD,4.00000000,strategy_tester_simulation
912,USDJPY,USD,4.00000000,strategy_tester_simulation
914,USDJPY,USD,4.00000000,strategy_tester_simulation
916,USDJPY,USD,4.00000000,strategy_tester_simulation
918,USDJPY,USD,4.00000000,strategy_tester_simulation
92,USDJPY,USD,4.00000000,strategy_tester_simulation
920,USDJPY,USD,4.00000000,strategy_tester_simulation
922,USDJPY,USD,4.00000000,strategy_tester_simulation
924,USDJPY,USD,4.00000000,strategy_tester_simulation
926,USDJPY,USD,4.00000000,strategy_tester_simulation
928,USDJPY,USD,4.00000000,strategy_tester_simulation
930,USDJPY,USD,4.00000000,strategy_tester_simulation
932,USDJPY,USD,4.00000000,strategy_tester_simulation
934,USDJPY,USD,4.00000000,strategy_tester_simulation
936,USDJPY,USD,4.00000000,strategy_tester_simulation
938,USDJPY,USD,4.00000000,strategy_tester_simulation
94,USDJPY,USD,4.00000000,strategy_tester_simulation
940,USDJPY,USD,4.00000000,strategy_tester_simulation
942,USDJPY,USD,4.00000000,strategy_tester_simulation
944,USDJPY,USD,4.00000000,strategy_tester_simulation
946,USDJPY,USD,4.00000000,strategy_tester_simulation
948,USDJPY,USD,4.00000000,strategy_tester_simulation
950,USDJPY,USD,4.00000000,strategy_tester_simulation
952,USDJPY,USD,4.00000000,strategy_tester_simulation
954,USDJPY,USD,4.00000000,strategy_tester_simulation
956,USDJPY,USD,4.00000000,strategy_tester_simulation
958,USDJPY,USD,4.00000000,strategy_tester_simulation
96,USDJPY,USD,4.00000000,strategy_tester_simulation
960,USDJPY,USD,4.00000000,strategy_tester_simulation
962,USDJPY,USD,4.00000000,strategy_tester_simulation
964,USDJPY,USD,4.00000000,strategy_tester_simulation
966,USDJPY,USD,4.00000000,strategy_tester_simulation
968,USDJPY,USD,4.00000000,strategy_tester_simulation
970,USDJPY,USD,4.00000000,strategy_tester_simulation
972,USDJPY,USD,4.00000000,strategy_tester_simulation
974,USDJPY,USD,4.00000000,strategy_tester_simulation
976,USDJPY,USD,4.00000000,strategy_tester_simulation
978,USDJPY,USD,4.00000000,strategy_tester_simulation
98,USDJPY,USD,4.00000000,strategy_tester_simulation
980,USDJPY,USD,4.00000000,strategy_tester_simulation
982,USDJPY,USD,4.00000000,strategy_tester_simulation
984,USDJPY,USD,4.00000000,strategy_tester_simulation
986,USDJPY,USD,4.00000000,strategy_tester_simulation
988,USDJPY,USD,4.00000000,strategy_tester_simulation
990,USDJPY,USD,4.00000000,strategy_tester_simulation
992,USDJPY,USD,4.00000000,strategy_tester_simulation
994,USDJPY,USD,4.00000000,strategy_tester_simulation
996,USDJPY,USD,4.00000000,strategy_tester_simulation
998,USDJPY,USD,4.00000000,strategy_tester_simulation
