arm,date,window,direction,entry,exit,reason,r_pips,gross_r,net_r_x1,net_r_x1_5,net_r_x2
book_sl,2016-01-20,13-17,1,1.09134,1.09067,WINDOW_END,39.6,-0.1690,-0.2068,-0.2258,-0.2447
book_sl,2016-01-21,07-11,-1,1.09014,1.08909,WINDOW_END,34.7,0.3023,0.2591,0.2375,0.2159
book_sl,2016-01-21,13-17,1,1.09002,1.08636,SL,36.6,-1.0000,-1.0410,-1.0616,-1.0821
book_sl,2016-01-22,07-11,-1,1.08319,1.08429,WINDOW_END,42.8,-0.2569,-0.2920,-0.3095,-0.3270
book_sl,2016-01-22,13-17,1,1.08179,1.08129,WINDOW_END,41.8,-0.1197,-0.1556,-0.1735,-0.1915
book_sl,2016-01-25,07-11,-1,1.08062,1.08147,WINDOW_END,30.4,-0.2798,-0.3291,-0.3538,-0.3785
book_sl,2016-01-25,13-17,1,1.08178,1.08303,WINDOW_END,29.7,0.4204,0.3699,0.3447,0.3195
book_sl,2016-01-26,07-11,-1,1.08556,1.08270,WINDOW_END,25.9,1.1046,1.0466,1.0177,0.9887
book_sl,2016-01-26,13-17,1,1.08254,1.08446,WINDOW_END,30.0,0.6405,0.5905,0.5654,0.5404
book_sl,2016-01-27,07-11,-1,1.08554,1.08806,SL,25.2,-1.0000,-1.0595,-1.0893,-1.1190
book_sl,2016-01-27,13-17,1,1.08890,1.08671,WINDOW_END,28.5,-0.7688,-0.8215,-0.8478,-0.8741
book_sl,2016-01-28,07-11,-1,1.08737,1.09025,SL,28.8,-1.0000,-1.0521,-1.0781,-1.1041
book_sl,2016-01-28,13-17,1,1.09040,1.09518,WINDOW_END,32.9,1.4548,1.4091,1.3863,1.3635
book_sl,2016-01-29,07-11,-1,1.09045,1.09127,WINDOW_END,37.3,-0.2196,-0.2598,-0.2799,-0.3000
book_sl,2016-01-29,13-17,1,1.09180,1.08798,SL,38.2,-1.0000,-1.0393,-1.0590,-1.0786
book_sl,2016-02-01,07-11,-1,1.08492,1.08594,WINDOW_END,30.5,-0.3348,-0.3841,-0.4087,-0.4333
book_sl,2016-02-01,13-17,1,1.08789,1.08876,WINDOW_END,29.9,0.2908,0.2407,0.2156,0.1905
book_sl,2016-02-02,07-11,-1,1.09004,1.09115,WINDOW_END,28.6,-0.3878,-0.4402,-0.4664,-0.4926
book_sl,2016-02-02,13-17,1,1.09118,1.09076,WINDOW_END,27.6,-0.1524,-0.2069,-0.2341,-0.2613
book_sl,2016-02-03,07-11,-1,1.09202,1.09309,WINDOW_END,26.7,-0.4012,-0.4575,-0.4856,-0.5137
book_sl,2016-02-03,13-17,1,1.09343,1.10528,WINDOW_END,29.1,4.0713,4.0197,3.9940,3.9682
book_sl,2016-02-04,07-11,-1,1.10743,1.11222,SL,47.9,-1.0000,-1.0313,-1.0470,-1.0626
book_sl,2016-02-04,13-17,1,1.11940,1.11981,WINDOW_END,54.4,0.0754,0.0478,0.0340,0.0202
book_sl,2016-02-05,07-11,-1,1.11912,1.11919,WINDOW_END,39.7,-0.0176,-0.0554,-0.0743,-0.0932
book_sl,2016-02-05,13-17,1,1.11958,1.11593,SL,36.5,-1.0000,-1.0411,-1.0617,-1.0822
book_sl,2016-02-08,07-11,-1,1.11416,1.11749,SL,33.3,-1.0000,-1.0450,-1.0676,-1.0901
book_sl,2016-02-08,13-17,1,1.11161,1.11685,WINDOW_END,41.7,1.2566,1.2207,1.2027,1.1847
book_sl,2016-02-09,07-11,-1,1.11945,1.12112,WINDOW_END,43.0,-0.3886,-0.4235,-0.4409,-0.4584
book_sl,2016-02-09,13-17,1,1.12283,1.13166,WINDOW_END,47.8,1.8454,1.8141,1.7984,1.7827
book_sl,2016-02-10,07-11,-1,1.12880,1.12593,WINDOW_END,39.3,0.7297,0.6915,0.6725,0.6534
book_sl,2016-02-10,13-17,1,1.12694,1.12282,SL,41.2,-1.0000,-1.0364,-1.0547,-1.0729
book_sl,2016-02-11,07-11,-1,1.12835,1.13293,SL,45.8,-1.0000,-1.0327,-1.0491,-1.0654
book_sl,2016-02-11,13-17,1,1.13428,1.13619,WINDOW_END,55.8,0.3421,0.3153,0.3018,0.2884
book_sl,2016-02-12,07-11,-1,1.13130,1.12941,WINDOW_END,45.7,0.4132,0.3804,0.3640,0.3476
book_sl,2016-02-12,13-17,1,1.12675,1.12201,SL,47.4,-1.0000,-1.0317,-1.0475,-1.0633
book_sl,2016-02-15,07-11,-1,1.12243,1.11985,WINDOW_END,40.5,0.6368,0.5998,0.5813,0.5628
book_sl,2016-02-15,13-17,1,1.11801,1.11403,SL,39.8,-1.0000,-1.0377,-1.0566,-1.0754
book_sl,2016-02-16,07-11,-1,1.11551,1.11859,SL,30.8,-1.0000,-1.0486,-1.0729,-1.0973
book_sl,2016-02-16,13-17,1,1.11657,1.11315,SL,34.2,-1.0000,-1.0439,-1.0658,-1.0878
book_sl,2016-02-17,07-11,-1,1.11655,1.11320,WINDOW_END,31.2,1.0731,1.0250,1.0010,0.9770
book_sl,2016-02-17,13-17,1,1.11457,1.11123,SL,33.4,-1.0000,-1.0449,-1.0674,-1.0899
book_sl,2016-02-18,07-11,-1,1.11443,1.11255,WINDOW_END,29.0,0.6492,0.5974,0.5715,0.5456
book_sl,2016-02-18,13-17,1,1.10852,1.10916,WINDOW_END,34.5,0.1853,0.1419,0.1201,0.0984
book_sl,2016-02-19,07-11,-1,1.11123,1.10994,WINDOW_END,30.9,0.4169,0.3684,0.3442,0.3199
book_sl,2016-02-19,13-17,1,1.11013,1.11260,WINDOW_END,35.0,0.7058,0.6630,0.6415,0.6201
book_sl,2016-02-22,07-11,-1,1.11171,1.10622,WINDOW_END,26.5,2.0718,2.0152,1.9869,1.9586
book_sl,2016-02-22,13-17,1,1.10271,1.10168,WINDOW_END,33.6,-0.3066,-0.3512,-0.3736,-0.3959
book_sl,2016-02-23,07-11,-1,1.10344,1.10112,WINDOW_END,28.2,0.8228,0.7696,0.7430,0.7164
book_sl,2016-02-23,13-17,1,1.10105,1.10148,WINDOW_END,35.6,0.1210,0.0788,0.0577,0.0366
book_sl,2016-02-24,07-11,-1,1.10087,1.09831,WINDOW_END,29.0,0.8837,0.8319,0.8061,0.7802
book_sl,2016-02-24,13-17,1,1.09767,1.10208,WINDOW_END,33.6,1.3107,1.2661,1.2438,1.2215
book_sl,2016-02-25,07-11,-1,1.10289,1.10212,WINDOW_END,28.5,0.2702,0.2176,0.1913,0.1649
book_sl,2016-02-25,13-17,1,1.10353,1.10052,SL,30.1,-1.0000,-1.0498,-1.0747,-1.0997
book_sl,2016-02-26,07-11,-1,1.10514,1.10177,WINDOW_END,30.3,1.1128,1.0632,1.0385,1.0137
book_sl,2016-02-26,13-17,1,1.10193,1.09866,SL,32.7,-1.0000,-1.0459,-1.0688,-1.0918
book_sl,2016-02-29,07-11,-1,1.09435,1.09037,WINDOW_END,31.9,1.2471,1.2001,1.1766,1.1531
book_sl,2016-02-29,13-17,1,1.08896,1.08674,WINDOW_END,35.4,-0.6271,-0.6695,-0.6906,-0.7118
book_sl,2016-03-01,07-11,-1,1.08828,1.08721,WINDOW_END,28.1,0.3809,0.3275,0.3008,0.2741
book_sl,2016-03-01,13-17,1,1.08783,1.08458,SL,32.5,-1.0000,-1.0462,-1.0692,-1.0923
book_sl,2016-03-02,07-11,-1,1.08495,1.08551,WINDOW_END,27.0,-0.2077,-0.2633,-0.2911,-0.3189
book_sl,2016-03-02,13-17,1,1.08562,1.08272,SL,29.0,-1.0000,-1.0518,-1.0776,-1.1035
book_sl,2016-03-03,07-11,-1,1.08589,1.08819,SL,23.0,-1.0000,-1.0652,-1.0978,-1.1304
book_sl,2016-03-03,13-17,1,1.09064,1.09461,WINDOW_END,27.9,1.4254,1.3715,1.3446,1.3177
book_sl,2016-03-04,07-11,-1,1.09462,1.09749,SL,28.7,-1.0000,-1.0522,-1.0783,-1.1044
book_sl,2016-03-04,13-17,1,1.09710,1.09378,SL,33.2,-1.0000,-1.0451,-1.0677,-1.0903
book_sl,2016-03-07,07-11,-1,1.09905,1.09528,WINDOW_END,31.1,1.2112,1.1630,1.1389,1.1148
book_sl,2016-03-07,13-17,1,1.09489,1.10032,WINDOW_END,34.3,1.5815,1.5378,1.5160,1.4941
book_sl,2016-03-08,07-11,-1,1.10202,1.10167,WINDOW_END,26.9,0.1301,0.0743,0.0465,0.0186
book_sl,2016-03-08,13-17,1,1.10135,1.10265,WINDOW_END,33.3,0.3904,0.3454,0.3228,0.3003
book_sl,2016-03-09,07-11,-1,1.09768,1.09629,WINDOW_END,29.3,0.4737,0.4226,0.3970,0.3715
book_sl,2016-03-09,13-17,1,1.09692,1.10207,WINDOW_END,30.8,1.6734,1.6246,1.6003,1.5759
book_sl,2016-03-10,07-11,-1,1.09734,1.09778,WINDOW_END,28.8,-0.1527,-0.2048,-0.2309,-0.2569
book_sl,2016-03-10,13-17,1,1.08458,1.11589,WINDOW_END,48.3,6.4875,6.4564,6.4408,6.4253
book_sl,2016-03-11,07-11,-1,1.11623,1.10842,WINDOW_END,60.2,1.2975,1.2726,1.2601,1.2476
book_sl,2016-03-11,13-17,1,1.10980,1.11780,WINDOW_END,63.6,1.2570,1.2334,1.2216,1.2099
book_sl,2016-03-14,07-11,-1,1.11521,1.11130,WINDOW_END,39.0,1.0015,0.9631,0.9439,0.9247
book_sl,2016-03-14,13-17,1,1.11253,1.10998,WINDOW_END,42.6,-0.5979,-0.6331,-0.6507,-0.6683
book_sl,2016-03-15,07-11,-1,1.11058,1.10848,WINDOW_END,26.6,0.7897,0.7333,0.7051,0.6769
book_sl,2016-03-15,13-17,1,1.11154,1.10961,WINDOW_END,36.1,-0.5344,-0.5759,-0.5967,-0.6174
book_sl,2016-03-16,07-11,-1,1.10911,1.10873,WINDOW_END,26.0,0.1460,0.0884,0.0596,0.0307
book_sl,2016-03-16,13-17,1,1.10848,1.10576,SL,27.2,-1.0000,-1.0552,-1.0829,-1.1105
book_sl,2016-03-17,07-11,-1,1.12326,1.12704,SL,37.8,-1.0000,-1.0396,-1.0595,-1.0793
book_sl,2016-03-17,13-17,1,1.13014,1.13252,WINDOW_END,50.7,0.4698,0.4402,0.4254,0.4106
book_sl,2016-03-18,07-11,-1,1.12952,1.12658,WINDOW_END,33.3,0.8836,0.8385,0.8160,0.7935
book_sl,2016-03-18,13-17,1,1.12817,1.12727,WINDOW_END,38.5,-0.2338,-0.2728,-0.2922,-0.3117
book_sl,2016-03-21,07-11,-1,1.12641,1.12822,WINDOW_END,28.3,-0.6399,-0.6929,-0.7194,-0.7459
book_sl,2016-03-21,13-17,1,1.12630,1.12421,WINDOW_END,33.6,-0.6220,-0.6667,-0.6890,-0.7113
book_sl,2016-03-22,07-11,-1,1.12541,1.12125,WINDOW_END,26.2,1.5872,1.5300,1.5014,1.4728
book_sl,2016-03-22,13-17,1,1.12241,1.12096,WINDOW_END,34.4,-0.4210,-0.4646,-0.4864,-0.5081
book_sl,2016-03-23,07-11,-1,1.11932,1.11947,WINDOW_END,24.1,-0.0623,-0.1246,-0.1558,-0.1869
book_sl,2016-03-24,07-11,-1,1.11675,1.11676,WINDOW_END,22.7,-0.0044,-0.0705,-0.1036,-0.1366
book_sl,2016-03-24,13-17,1,1.11632,1.11718,WINDOW_END,30.8,0.2793,0.2306,0.2062,0.1819
book_sl,2016-03-25,07-11,-1,1.11689,1.11732,WINDOW_END,22.7,-0.1896,-0.2558,-0.2889,-0.3219
book_sl,2016-03-25,13-17,1,1.11639,1.11637,WINDOW_END,20.3,-0.0099,-0.0838,-0.1208,-0.1578
book_sl,2016-03-28,07-11,-1,1.11647,1.11622,WINDOW_END,14.7,0.1704,0.0681,0.0170,-0.0341
book_sl,2016-03-28,13-17,1,1.11802,1.11929,WINDOW_END,16.8,0.7551,0.6659,0.6213,0.5767
book_sl,2016-03-29,07-11,-1,1.11934,1.12048,WINDOW_END,20.5,-0.5563,-0.6295,-0.6661,-0.7027
book_sl,2016-03-29,13-17,1,1.12143,1.11853,SL,29.0,-1.0000,-1.0517,-1.0776,-1.1034
book_sl,2016-03-30,07-11,-1,1.13038,1.13323,SL,28.5,-1.0000,-1.0526,-1.0790,-1.1053
book_sl,2016-03-30,13-17,1,1.13110,1.13185,WINDOW_END,33.3,0.2252,0.1801,0.1576,0.1351
book_sl,2016-03-31,07-11,-1,1.13232,1.13523,SL,29.1,-1.0000,-1.0516,-1.0774,-1.1031
book_sl,2016-03-31,13-17,1,1.13884,1.13810,WINDOW_END,33.2,-0.2230,-0.2682,-0.2908,-0.3134
book_sl,2016-04-01,07-11,-1,1.13811,1.14068,SL,25.7,-1.0000,-1.0583,-1.0874,-1.1165
book_sl,2016-04-01,13-17,1,1.13994,1.13650,SL,34.4,-1.0000,-1.0436,-1.0654,-1.0872
book_sl,2016-04-04,07-11,-1,1.13751,1.13628,WINDOW_END,32.6,0.3776,0.3316,0.3085,0.2855
book_sl,2016-04-04,13-17,1,1.13973,1.13946,WINDOW_END,33.8,-0.0798,-0.1242,-0.1464,-0.1686
book_sl,2016-04-05,07-11,-1,1.13840,1.13589,WINDOW_END,25.9,0.9673,0.9095,0.8806,0.8517
book_sl,2016-04-05,13-17,1,1.13730,1.13416,SL,31.4,-1.0000,-1.0478,-1.0718,-1.0957
book_sl,2016-04-06,07-11,-1,1.13601,1.13485,WINDOW_END,26.4,0.4387,0.3820,0.3536,0.3253
book_sl,2016-04-06,13-17,1,1.13653,1.14144,WINDOW_END,34.1,1.4390,1.3950,1.3730,1.3511
book_sl,2016-04-07,07-11,-1,1.14469,1.13725,WINDOW_END,37.0,2.0103,1.9698,1.9496,1.9293
book_sl,2016-04-07,13-17,1,1.13772,1.13755,WINDOW_END,51.1,-0.0333,-0.0627,-0.0774,-0.0921
book_sl,2016-04-08,07-11,-1,1.13639,1.13666,WINDOW_END,32.6,-0.0828,-0.1289,-0.1519,-0.1749
book_sl,2016-04-08,13-17,1,1.13634,1.14071,WINDOW_END,34.5,1.2676,1.2240,1.2023,1.1805
book_sl,2016-04-11,07-11,-1,1.14144,1.13904,WINDOW_END,29.3,0.8184,0.7672,0.7417,0.7161
book_sl,2016-04-11,13-17,1,1.14112,1.14133,WINDOW_END,36.4,0.0577,0.0165,-0.0041,-0.0247
book_sl,2016-04-12,07-11,-1,1.14198,1.14471,SL,27.3,-1.0000,-1.0549,-1.0823,-1.1098
book_sl,2016-04-12,13-17,1,1.13823,1.13481,SL,34.2,-1.0000,-1.0439,-1.0658,-1.0878
book_sl,2016-04-13,07-11,-1,1.13518,1.13028,WINDOW_END,30.3,1.6191,1.5696,1.5448,1.5200
book_sl,2016-04-13,13-17,1,1.13124,1.12767,SL,35.7,-1.0000,-1.0420,-1.0629,-1.0839
book_sl,2016-04-14,07-11,-1,1.12641,1.12591,WINDOW_END,28.1,0.1777,0.1244,0.0977,0.0711
book_sl,2016-04-14,13-17,1,1.12758,1.12617,WINDOW_END,36.5,-0.3861,-0.4272,-0.4477,-0.4682
book_sl,2016-04-15,07-11,-1,1.12581,1.12782,WINDOW_END,26.1,-0.7689,-0.8262,-0.8549,-0.8836
book_sl,2016-04-15,13-17,1,1.12744,1.12975,WINDOW_END,28.3,0.8175,0.7644,0.7379,0.7113
book_sl,2016-04-18,07-11,-1,1.12888,1.13045,WINDOW_END,26.3,-0.5969,-0.6540,-0.6825,-0.7110
book_sl,2016-04-18,13-17,1,1.13071,1.13243,WINDOW_END,28.5,0.6029,0.5504,0.5241,0.4978
book_sl,2016-04-19,07-11,-1,1.13387,1.13340,WINDOW_END,22.7,0.2069,0.1409,0.1079,0.0748
book_sl,2016-04-19,13-17,1,1.13534,1.13755,WINDOW_END,27.2,0.8139,0.7586,0.7310,0.7034
book_sl,2016-04-20,07-11,-1,1.13607,1.13672,WINDOW_END,21.9,-0.2975,-0.3661,-0.4004,-0.4347
book_sl,2016-04-20,13-17,1,1.13656,1.13395,SL,26.1,-1.0000,-1.0574,-1.0862,-1.1149
book_sl,2016-04-21,07-11,-1,1.12978,1.13104,WINDOW_END,23.4,-0.5374,-0.6013,-0.6333,-0.6653
book_sl,2016-04-21,13-17,1,1.13763,1.13397,SL,36.6,-1.0000,-1.0410,-1.0614,-1.0819
book_sl,2016-04-22,07-11,-1,1.12940,1.12686,WINDOW_END,28.8,0.8804,0.8284,0.8024,0.7764
book_sl,2016-04-22,13-17,1,1.12561,1.12225,SL,33.6,-1.0000,-1.0447,-1.0670,-1.0894
book_sl,2016-04-25,07-11,-1,1.12391,1.12545,WINDOW_END,26.5,-0.5812,-0.6378,-0.6661,-0.6945
book_sl,2016-04-25,13-17,1,1.12499,1.12657,WINDOW_END,28.8,0.5480,0.4960,0.4700,0.4440
book_sl,2016-04-26,07-11,-1,1.12612,1.12836,SL,22.4,-1.0000,-1.0670,-1.1006,-1.1341
book_sl,2016-04-26,13-17,1,1.13071,1.12946,WINDOW_END,31.6,-0.3950,-0.4424,-0.4661,-0.4898
book_sl,2016-04-27,07-11,-1,1.13249,1.13079,WINDOW_END,29.1,0.5832,0.5317,0.5060,0.4803
book_sl,2016-04-27,13-17,1,1.13153,1.13239,WINDOW_END,31.7,0.2709,0.2236,0.2000,0.1764
book_sl,2016-04-28,07-11,-1,1.13417,1.13469,WINDOW_END,37.9,-0.1373,-0.1770,-0.1968,-0.2166
book_sl,2016-04-28,13-17,1,1.13452,1.13367,WINDOW_END,39.8,-0.2138,-0.2515,-0.2704,-0.2892
book_sl,2016-04-29,07-11,-1,1.13876,1.13954,WINDOW_END,29.0,-0.2691,-0.3209,-0.3468,-0.3726
book_sl,2016-04-29,13-17,1,1.14143,1.14400,WINDOW_END,35.9,0.7152,0.6735,0.6526,0.6317
book_sl,2016-05-02,07-11,-1,1.14598,1.14872,SL,27.4,-1.0000,-1.0547,-1.0821,-1.1095
book_sl,2016-05-02,13-17,1,1.14833,1.15239,WINDOW_END,30.3,1.3387,1.2893,1.2646,1.2398
book_sl,2016-05-03,07-11,-1,1.15645,1.15957,SL,31.2,-1.0000,-1.0480,-1.0720,-1.0960
book_sl,2016-05-03,13-17,1,1.15532,1.15168,SL,36.4,-1.0000,-1.0412,-1.0618,-1.0824
book_sl,2016-05-04,07-11,-1,1.14955,1.14838,WINDOW_END,31.0,0.3776,0.3292,0.3050,0.2808
book_sl,2016-05-04,13-17,1,1.14930,1.14967,WINDOW_END,38.1,0.0972,0.0578,0.0381,0.0184
book_sl,2016-05-05,07-11,-1,1.14875,1.14261,WINDOW_END,25.3,2.4238,2.3646,2.3350,2.3054
book_sl,2016-05-05,13-17,1,1.14338,1.14033,SL,30.5,-1.0000,-1.0491,-1.0737,-1.0982
book_sl,2016-05-06,07-11,-1,1.14148,1.14250,WINDOW_END,24.2,-0.4220,-0.4841,-0.5151,-0.5462
book_sl,2016-05-06,13-17,1,1.14354,1.14243,WINDOW_END,34.7,-0.3203,-0.3635,-0.3852,-0.4068
book_sl,2016-05-09,07-11,-1,1.14165,1.13893,WINDOW_END,32.0,0.8505,0.8036,0.7802,0.7567
book_sl,2016-05-09,13-17,1,1.14021,1.13906,WINDOW_END,36.4,-0.3162,-0.3574,-0.3781,-0.3987
book_sl,2016-05-10,07-11,-1,1.13879,1.13621,WINDOW_END,27.1,0.9528,0.8974,0.8697,0.8420
book_sl,2016-05-10,13-17,1,1.13739,1.13814,WINDOW_END,31.3,0.2395,0.1916,0.1676,0.1437
book_sl,2016-05-11,07-11,-1,1.13920,1.13943,WINDOW_END,22.3,-0.1031,-0.1703,-0.2039,-0.2375
book_sl,2016-05-11,13-17,1,1.14060,1.14320,WINDOW_END,24.6,1.0585,0.9974,0.9669,0.9364
book_sl,2016-05-12,07-11,-1,1.14108,1.13909,WINDOW_END,19.6,1.0151,0.9386,0.9003,0.8621
book_sl,2016-05-12,13-17,1,1.14044,1.13790,SL,25.4,-1.0000,-1.0590,-1.0886,-1.1181
book_sl,2016-05-13,07-11,-1,1.13418,1.13451,WINDOW_END,22.7,-0.1451,-0.2111,-0.2441,-0.2771
book_sl,2016-05-13,13-17,1,1.13166,1.12869,SL,29.7,-1.0000,-1.0505,-1.0757,-1.1009
book_sl,2016-05-16,07-11,-1,1.13136,1.13232,WINDOW_END,23.5,-0.4080,-0.4717,-0.5036,-0.5355
book_sl,2016-05-16,13-17,1,1.13359,1.13277,WINDOW_END,27.3,-0.3005,-0.3554,-0.3829,-0.4104
book_sl,2016-05-17,07-11,-1,1.13284,1.13208,WINDOW_END,21.2,0.3587,0.2879,0.2525,0.2171
book_sl,2016-05-17,13-17,1,1.13108,1.13316,WINDOW_END,23.3,0.8925,0.8282,0.7960,0.7638
book_sl,2016-05-18,07-11,-1,1.12761,1.12722,WINDOW_END,21.1,0.1845,0.1135,0.0781,0.0426
book_sl,2016-05-18,13-17,1,1.12740,1.12802,WINDOW_END,25.2,0.2463,0.1867,0.1569,0.1271
book_sl,2016-05-19,07-11,-1,1.12218,1.12028,WINDOW_END,26.7,0.7120,0.6558,0.6277,0.5996
book_sl,2016-05-19,13-17,1,1.11809,1.12072,WINDOW_END,29.7,0.8865,0.8359,0.8107,0.7854
book_sl,2016-05-20,07-11,-1,1.12219,1.12137,WINDOW_END,23.7,0.3460,0.2827,0.2511,0.2194
book_sl,2016-05-20,13-17,1,1.12222,1.12125,WINDOW_END,24.3,-0.3989,-0.4606,-0.4914,-0.5223
book_sl,2016-05-23,07-11,-1,1.12322,1.12062,WINDOW_END,22.2,1.1710,1.1035,1.0697,1.0359
book_sl,2016-05-23,13-17,1,1.11997,1.12095,WINDOW_END,24.5,0.4007,0.3393,0.3087,0.2780
book_sl,2016-05-24,07-11,-1,1.12006,1.11811,WINDOW_END,23.1,0.8434,0.7785,0.7461,0.7137
book_sl,2016-05-24,13-17,1,1.11606,1.11490,WINDOW_END,28.1,-0.4129,-0.4663,-0.4930,-0.5196
book_sl,2016-05-25,07-11,-1,1.11524,1.11433,WINDOW_END,20.0,0.4553,0.3802,0.3427,0.3052
book_sl,2016-05-25,13-17,1,1.11464,1.11586,WINDOW_END,21.6,0.5657,0.4961,0.4614,0.4266
book_sl,2016-05-26,07-11,-1,1.11708,1.11793,WINDOW_END,22.3,-0.3817,-0.4490,-0.4827,-0.5164
book_sl,2016-05-26,13-17,1,1.12003,1.11726,SL,27.7,-1.0000,-1.0541,-1.0811,-1.1082
book_sl,2016-05-27,07-11,-1,1.11898,1.11766,WINDOW_END,20.4,0.6482,0.5745,0.5377,0.5009
book_sl,2016-05-27,13-17,1,1.11558,1.11315,SL,24.3,-1.0000,-1.0618,-1.0927,-1.1236
book_sl,2016-05-30,07-11,-1,1.11190,1.11399,SL,20.9,-1.0000,-1.0718,-1.1077,-1.1436
book_sl,2016-05-30,13-17,1,1.11394,1.11338,WINDOW_END,20.5,-0.2737,-0.3470,-0.3837,-0.4204
book_sl,2016-05-31,07-11,-1,1.11312,1.11497,SL,18.5,-1.0000,-1.0810,-1.1215,-1.1620
book_sl,2016-05-31,13-17,1,1.11539,1.11306,SL,23.3,-1.0000,-1.0644,-1.0966,-1.1288
book_sl,2016-06-01,07-11,-1,1.11247,1.11485,SL,23.8,-1.0000,-1.0631,-1.0947,-1.1263
book_sl,2016-06-01,13-17,1,1.11775,1.11492,SL,28.3,-1.0000,-1.0530,-1.0795,-1.1060
book_sl,2016-06-02,07-11,-1,1.11939,1.12194,SL,25.5,-1.0000,-1.0588,-1.0881,-1.1175
book_sl,2016-06-02,13-17,1,1.11885,1.11559,SL,32.6,-1.0000,-1.0460,-1.0690,-1.0920
book_sl,2016-06-03,07-11,-1,1.11508,1.11392,WINDOW_END,22.6,0.5132,0.4468,0.4136,0.3805
book_sl,2016-06-03,13-17,1,1.12868,1.13261,WINDOW_END,52.7,0.7458,0.7173,0.7031,0.6888
book_sl,2016-06-06,07-11,-1,1.13414,1.13340,WINDOW_END,33.4,0.2218,0.1768,0.1543,0.1319
book_sl,2016-06-06,13-17,1,1.13484,1.13775,WINDOW_END,34.2,0.8521,0.8081,0.7862,0.7642
book_sl,2016-06-07,07-11,-1,1.13550,1.13594,WINDOW_END,27.6,-0.1596,-0.2140,-0.2412,-0.2684
book_sl,2016-06-07,13-17,1,1.13647,1.13483,WINDOW_END,30.5,-0.5376,-0.5868,-0.6114,-0.6359
book_sl,2016-06-08,07-11,-1,1.13696,1.13723,WINDOW_END,21.9,-0.1232,-0.1917,-0.2259,-0.2601
book_sl,2016-06-08,13-17,1,1.13919,1.13989,WINDOW_END,22.8,0.3067,0.2410,0.2081,0.1752
book_sl,2016-06-09,07-11,-1,1.13977,1.13424,WINDOW_END,21.8,2.5365,2.4677,2.4333,2.3989
book_sl,2016-06-09,13-17,1,1.13249,1.13188,WINDOW_END,29.7,-0.2052,-0.2556,-0.2808,-0.3061
book_sl,2016-06-10,07-11,-1,1.12989,1.12973,WINDOW_END,22.7,0.0706,0.0044,-0.0287,-0.0618
book_sl,2016-06-10,13-17,1,1.13038,1.12762,SL,27.6,-1.0000,-1.0543,-1.0814,-1.1085
book_sl,2016-06-13,07-11,-1,1.12616,1.12693,WINDOW_END,27.4,-0.2810,-0.3357,-0.3631,-0.3905
book_sl,2016-06-13,13-17,1,1.12508,1.12835,WINDOW_END,29.3,1.1169,1.0656,1.0400,1.0144
book_sl,2016-06-14,07-11,-1,1.12611,1.12220,WINDOW_END,25.2,1.5500,1.4905,1.4608,1.4311
book_sl,2016-06-14,13-17,1,1.12338,1.12029,SL,30.9,-1.0000,-1.0486,-1.0729,-1.0972
book_sl,2016-06-15,07-11,-1,1.12269,1.12234,WINDOW_END,27.4,0.1278,0.0730,0.0457,0.0183
book_sl,2016-06-15,13-17,1,1.12258,1.12370,WINDOW_END,27.6,0.4060,0.3516,0.3244,0.2973
book_sl,2016-06-16,07-11,-1,1.12869,1.12118,WINDOW_END,32.7,2.2977,2.2518,2.2289,2.2059
book_sl,2016-06-16,13-17,1,1.11704,1.12061,WINDOW_END,41.9,0.8513,0.8155,0.7976,0.7797
book_sl,2016-06-17,07-11,-1,1.12361,1.12613,WINDOW_END,42.3,-0.5960,-0.6315,-0.6492,-0.6670
book_sl,2016-06-17,13-17,1,1.12449,1.12666,WINDOW_END,40.3,0.5387,0.5015,0.4829,0.4643
book_sl,2016-06-20,07-11,-1,1.13378,1.13269,WINDOW_END,42.3,0.2579,0.2224,0.2047,0.1869
book_sl,2016-06-20,13-17,1,1.13421,1.13142,WINDOW_END,40.6,-0.6867,-0.7236,-0.7421,-0.7606
book_sl,2016-06-21,07-11,-1,1.13398,1.13240,WINDOW_END,28.8,0.5487,0.4966,0.4706,0.4446
book_sl,2016-06-21,13-17,1,1.12842,1.12498,SL,34.4,-1.0000,-1.0437,-1.0655,-1.0873
book_sl,2016-06-22,07-11,-1,1.12711,1.12907,WINDOW_END,30.8,-0.6364,-0.6851,-0.7095,-0.7338
book_sl,2016-06-22,13-17,1,1.13128,1.12784,SL,34.4,-1.0000,-1.0436,-1.0654,-1.0872
book_sl,2016-06-23,07-11,-1,1.13386,1.13762,SL,37.6,-1.0000,-1.0399,-1.0599,-1.0798
book_sl,2016-06-23,13-17,1,1.13906,1.13414,SL,49.2,-1.0000,-1.0305,-1.0458,-1.0610
book_sl,2016-06-24,07-11,-1,1.10333,1.11773,SL,144.0,-1.0000,-1.0104,-1.0156,-1.0208
book_sl,2016-06-24,13-17,1,1.10510,1.11654,WINDOW_END,140.2,0.8162,0.8055,0.8001,0.7948
book_sl,2016-06-27,07-11,-1,1.10411,1.10135,WINDOW_END,101.1,0.2730,0.2582,0.2508,0.2433
book_sl,2016-06-27,13-17,1,1.09916,1.10377,WINDOW_END,90.5,0.5092,0.4926,0.4843,0.4761
book_sl,2016-06-28,07-11,-1,1.10705,1.10889,WINDOW_END,55.0,-0.3345,-0.3617,-0.3754,-0.3890
