sample_id,reference_timestamp,future_timestamp,symbol,side,reference_side,reference_price,future_quote_price,pip_size,latency_ms,actual_delay_ms
Q000062-BUY,2026-07-14T16:49:52.813,2026-07-14T16:49:54.026,XAUUSD,BUY,ask,4081.78000000,4082.18000000,0.01000000,1000,1213
Q000062-SELL,2026-07-14T16:49:52.813,2026-07-14T16:49:54.026,XAUUSD,SELL,bid,4081.27000000,4081.67000000,0.01000000,1000,1213
Q000063-BUY,2026-07-14T16:49:54.930,2026-07-14T16:49:56.195,XAUUSD,BUY,ask,4082.81000000,4082.69000000,0.01000000,1000,1265
Q000063-SELL,2026-07-14T16:49:54.930,2026-07-14T16:49:56.195,XAUUSD,SELL,bid,4082.30000000,4082.15000000,0.01000000,1000,1265
Q000064-BUY,2026-07-14T16:49:56.195,2026-07-14T16:49:57.311,XAUUSD,BUY,ask,4082.69000000,4082.14000000,0.01000000,1000,1116
Q000064-SELL,2026-07-14T16:49:56.195,2026-07-14T16:49:57.311,XAUUSD,SELL,bid,4082.15000000,4081.62000000,0.01000000,1000,1116
Q000065-BUY,2026-07-14T16:49:57.311,2026-07-14T16:49:58.401,XAUUSD,BUY,ask,4082.14000000,4082.85000000,0.01000000,1000,1090
Q000065-SELL,2026-07-14T16:49:57.311,2026-07-14T16:49:58.401,XAUUSD,SELL,bid,4081.62000000,4082.32000000,0.01000000,1000,1090
Q000066-BUY,2026-07-14T16:49:58.401,2026-07-14T16:49:59.480,XAUUSD,BUY,ask,4082.85000000,4083.41000000,0.01000000,1000,1079
Q000066-SELL,2026-07-14T16:49:58.401,2026-07-14T16:49:59.480,XAUUSD,SELL,bid,4082.32000000,4082.90000000,0.01000000,1000,1079
Q000067-BUY,2026-07-14T16:49:59.480,2026-07-14T16:50:00.504,XAUUSD,BUY,ask,4083.41000000,4083.67000000,0.01000000,1000,1024
Q000067-SELL,2026-07-14T16:49:59.480,2026-07-14T16:50:00.504,XAUUSD,SELL,bid,4082.90000000,4083.16000000,0.01000000,1000,1024
Q000068-BUY,2026-07-14T16:50:00.504,2026-07-14T16:50:01.581,XAUUSD,BUY,ask,4083.67000000,4084.62000000,0.01000000,1000,1077
Q000068-SELL,2026-07-14T16:50:00.504,2026-07-14T16:50:01.581,XAUUSD,SELL,bid,4083.16000000,4084.10000000,0.01000000,1000,1077
Q000069-BUY,2026-07-14T16:50:01.581,2026-07-14T16:50:02.715,XAUUSD,BUY,ask,4084.62000000,4083.23000000,0.01000000,1000,1134
Q000069-SELL,2026-07-14T16:50:01.581,2026-07-14T16:50:02.715,XAUUSD,SELL,bid,4084.10000000,4082.70000000,0.01000000,1000,1134
Q000070-BUY,2026-07-14T16:50:03.701,2026-07-14T16:50:04.843,XAUUSD,BUY,ask,4083.43000000,4084.20000000,0.01000000,1000,1142
Q000070-SELL,2026-07-14T16:50:03.701,2026-07-14T16:50:04.843,XAUUSD,SELL,bid,4082.92000000,4083.69000000,0.01000000,1000,1142
Q000071-BUY,2026-07-14T16:50:04.843,2026-07-14T16:50:05.866,XAUUSD,BUY,ask,4084.20000000,4083.79000000,0.01000000,1000,1023
Q000071-SELL,2026-07-14T16:50:04.843,2026-07-14T16:50:05.866,XAUUSD,SELL,bid,4083.69000000,4083.26000000,0.01000000,1000,1023
Q000072-BUY,2026-07-14T16:50:05.866,2026-07-14T16:50:07.045,XAUUSD,BUY,ask,4083.79000000,4084.09000000,0.01000000,1000,1179
Q000072-SELL,2026-07-14T16:50:05.866,2026-07-14T16:50:07.045,XAUUSD,SELL,bid,4083.26000000,4083.58000000,0.01000000,1000,1179
